chemical_id,id,ingredient_name,description,rating_score,category_id,functions
2678,3405,WITCH HAZEL OIL,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3408,EXTRACT OF HAMAMELIS VIRGINIANA,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3407,EXTRACT OF HAMAMELIS,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3409,HAMAMELIS VIRGINIANA EXTRACT,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3410,HAMAMELIS EXTRACT,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3411,"WITCH HAZEL, EXTRACT","Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3412,HAMAMELIS VIRGINIANA OIL,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3413,EXTRACT OF WITCH HAZEL,"Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2678,3414,"HAMAMELIS VIRGINIANA, EXT.","Chiết xuất thực vật thường được sử dụng có tính chất chống oxy hóa mạnh và làm dịu da.Tuy nhiên, hàm lượng tanin cao trong cây phỉ (tannin là một chất chống oxy hóa mạnh) cũng có thể gây kích ứng nếu được sử dụng nhiều lần trên da. Vỏ cây phỉ có hàm lượng tanin cao hơn lá. Quá trình sản xuất nước cây phỉ bằng cách chưng cất bằng hơi nước sẽ loại bỏ tannin.Cồn được thêm vào trong quá trình chưng cất, nồng độ thường là 14-15%. Nước cây phỉ được chưng cất từ tất cả các bộ phận của cây; do đó, bạn không bao giờ biết chính xác những gì bạn đang thoa lên mặt, mặc dù dư lượng cồn vẫn còn. Dù có làm cách nào, bạn cũng đang ép da của mình tiếp xúc với cồn hoặc tannin, hoặc cả hai. Hơn nữa, nước cây phỉ có chứa eugenol, thành phần hương liệu, đây là một chất gây kích ứng da khác nữa.",1.0,"[115, 118, 124, 131]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2590,3314,TAPIOCA STARCH,"Một chất làm tăng kết cấu sản phẩm có nguồn gốc tự nhiên xuất phát từ rễ của cây Manihot esculenta (cây khoai mì). Nó chủ yếu bao gồm amyloza và amylopectin. Trong mỹ phẩm, tinh bột khoai mì dùng để ổn định nhũ tương, tạo ra kết cấu gel, và truyền dẫn các thành phần dưỡng vào da.",4.0,"[113, 137]","TẠO KẾT CẤU SẢN PHẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2591,3315,TARTARIC ACID,"Axit Tartaric có trong nhiều loại trái cây, bao gồm nho và me. Nó là một trong những axit chính trong rượu vang. Axit Tartaric có tính chất chống oxy hoá và là một AHA (alpha hydroxy acid), mặc dù nó không được nghiên cứu kỹ càng về các lợi ích cho da như axit glycolic và axit lactic.",5.0,[116],TẨY DA CHẾT
2592,3316,TEA TREE OIL,"Cũng được biết đến với tên Melaleuca alternifolia. Dầu tràm trà có đặc tính chống oxy hoá. Dầu tràm trà có chứa các thành phần hương liệu (như linalool, limonene và eucalyptol) có thể gây kích ứng, đặc biệt kích ứng mạnh nếu bạn sử dụng dầu tràm trà nguyên chất 100%. Cẩn thận khi sử dụng và bảo quản dầu tràm trà theo khuyến cáo; giống như tất cả dầu thực vật, nó phải được bảo vệ khỏi sự tiếp xúc thường xuyên với ánh sáng và không khí. Tinh dầu tràm trà có khả năng làm da kích ứng khi nó được tiếp xúc với không khí vì quá trình oxy hóa của các thành phần hương liệu. Để cải thiện các vấn đề da như mụn, nên dùng nồng độ dầu tràm trà từ 2,5% đến 10%. Tuy nhiên, nồng độ trong hầu hết các sản phẩm chăm sóc da thường ít hơn 1%, vì dầu tràm trà nồng độ cao có mùi khó chịu mà nhiều người không chịu nổi, chưa kể nồng độ cao này làm tăng khả năng kích ứng và rát da.",4.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2593,3317,TETRADIBUTYL PENTAERITHRITYL HYDROXYHYDROCINNAMATE,"Có rất ít dữ liệu về Tetradibutyl Pentaerithrityl Hydroxyhydrocinnamate. Mặc dù Cơ sở dữ liệu thành phần mỹ phẩm gọi thành phần này là chất chống oxy hoá, nó được xem như một chất bảo quản tạo ra phản ứng với các thành phần khác và ổn định công thức mỹ phẩm. Không có thông tin nào được cung cấp trong nghiên cứu về tính chất chống oxy hoá của nó. Tetradibutyl Pentaerithrityl Hydroxyhydrocinnamate được Cơ sở dữ liệu thành phần mỹ phẩm xem là một thành phần ít nguy hiểm. Không có nghiên cứu nào khác được tìm thấy có ghi nhận các phản ứng phụ hoặc nguy hiểm.",3.0,[118],CHẤT CHỐNG OXY HÓA
2594,3318,TETRAHEXYLDECYL ASCORBATE,"Dạng ổn định của vitamin C được coi là chất tương tự của axit L-ascorbic. Không giống như vitamin C tinh khiết (ascorbic acid), chất ascorbate tetrahexyldecyl tan trong chất béo. Một số nhà nghiên cứu tin rằng dạng vitamin C này có ái lực lớn hơn đối với da vì gốc dầu giúp nó thâm nhập vào da tốt hơn. Nó kết hợp tốt với các dạng vitamin C và retinol khác để tăng hiệu quả.",5.0,"[118, 139, 141]","CHẤT CHỐNG OXY HÓA, VITAMIN, CHẤT LÀM SÁNG DA"
2595,3319,TETRAHYDROBISDEMETHOXYCURCUMIN,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2596,3320,TETRAHYDROBISDEMETHOXYDIFERULOYLMETHANE,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2597,3321,TETRAHYDRODEMETHOXYCURCUMIN,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2598,3322,TETRAHYDRODEMETHOXYDIFERULOYLMETHANE,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2599,3323,TETRAHYDRODIFERULOYLMETHANE,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2600,3324,TETRAHYDROMETHOXYCURCUMIN,"Chất chống oxy hoá tổng hợp mang lại có lợi cho da cũng như chất curcumin ( chống oxy hóa nhưng không có màu vàng đậm mà curcumin ám vào da. Được biết đến như curcuminoids, các hợp chất này làm dịu da tuyệt vời.",5.0,"[115, 118, 124]","CHẤT LÀM DỊU DA, CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT"
2601,3325,TETRAHYDROXYPROPYL ETHYLENEDIAMINE,"Một trong nhiều thành phần kết dính với các ion kim loại hoặc các hợp chất kim loại, ngăn chúng dính vào bề mặt (như da, tóc hoặc quần áo) hoặc gây ô nhiễm. Ví dụ là tetraodium EDTA và tetrahydroxypropyl ethylenediamine. Hợp chất EDTA là phổ biến nhất vì tính hiệu quả rộng rãi và tính tương thích của nó với hầu hết các thành phần mỹ phẩm.",4.0,[128],HỖN HỢP
2602,3326,TETRASODIUM ETIDRONATE,Được sử dụng như một chất chelating trong mỹ phẩm để ngăn các thành phần khoáng chất khác nhau bị dính với nhau và ảnh hưởng tiêu cực đến công thức mỹ phẩm.,4.0,[128],HỖN HỢP
2603,3327,THIAMINE HCL,Vitamin B1. Không có nghiên cứu cho thấy chất này có lợi khi thoa lên da.,3.0,[139],VITAMIN
2603,3328,VITAMIN B1,Vitamin B1. Không có nghiên cứu cho thấy chất này có lợi khi thoa lên da.,3.0,[139],VITAMIN
2604,3329,THICKENING AGENT,"Các chất có thể có cấu trúc mềm hoặc cứng như sáp hoặc có cảm giác kem và đó có thể là chất bôi trơn tuyệt vời. Có hàng ngàn thành phần làm dày kết cấu tạo nên mỗi loại kem dưỡng da, lotion, son môi, kem nền, và mascara, cũng như sản phẩm phẩm khác, cảm giác và hình dạng đặc biệt của chúng. Các sự kết hợp khác nhau của chất làm dày kết cấu đóng một vai trò lớn trong việc xác định bạn thích sản phẩm này hơn sản phẩm kia.",4.0,[137],CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM
2634,3359,TRIISOCETYL CITRATE,"Một hỗn hợp của cồn béo isocetyl alcohol và axit xitric. Nó được sử dụng làm chất khóa ẩm. Có thể nhân tạo, nguồn gốc từ thực vật, hoặc từ động vật.",4.0,[121],CHẤT DƯỠNG ẨM
2608,3333,THYME EXTRACT,"Chiết xuất từ lá hoặc hoa của cây thyme. Nó có thể có tính chất chống oxy hóa mạnh. Thành phần hương liệu của nó cũng gây ra kích ứng da, nhưng các thành phần có lợi của chiết xuất thyme có lợi cho da. Nói chung, chiết xuất cây thyme không nên là một trong những chất chống oxy hoá chính trong các sản phẩm chăm sóc da; tuy nhiên, với nồng độ thấp và trộn lẫn với các chất chống oxy hoá khác, nó có thể bổ sung thêm lợi ích.",3.0,"[118, 124, 131]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2610,3335,TOCOPHEROL,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do da tiếp xúc môi trường liên tục mà không chống nắng. Đây là một trong những chất chống oxy hoá được biết đến nhiều nhất và được nghiên cứu cho cơ thể và da.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm được lấy từ nguồn tự nhiên, chẳng hạn như dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá. Thay vì chính Tocopherol, este của Tocopherol thường được sử dụng trong mỹ phẩm. Các este này bao gồm, Tocopheryl Acetate, este axit axetic của Tocopherol; Tocopheryl Linoleate, este axit linoleic của Tocopherol; Tocopheryl Linoleate / Oleate, một hỗn hợp các este axit linoleic và axit oleic của Tocopherol; Tocopheryl Nicotinate, este axit nicotinic của Tocopherol; và Tocopheryl Succinate, este axit succinic của Tocopherol. Potassium Ascorbyl Tocopheryl Phosphate, muối của cả hai vitamin E (Tocopherol) và vitamin C (Ascorbic Acid) cũng có thể được sử dụng trong mỹ phẩm.$1Còn về việc sử dụng vitamin E tinh khiết trị sẹo? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn. """,5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2611,3336,TOCOPHEROL ACETATE,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do da tiếp xúc môi trường liên tục mà không chống nắng. Đây là một trong những chất chống oxy hoá được biết đến nhiều nhất và được nghiên cứu cho cơ thể và da.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm được lấy từ nguồn tự nhiên, chẳng hạn như dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá. Thay vì chính Tocopherol, este của Tocopherol thường được sử dụng trong mỹ phẩm. Các este này bao gồm, Tocopheryl Acetate, este axit axetic của Tocopherol; Tocopheryl Linoleate, este axit linoleic của Tocopherol; Tocopheryl Linoleate / Oleate, một hỗn hợp các este axit linoleic và axit oleic của Tocopherol; Tocopheryl Nicotinate, este axit nicotinic của Tocopherol; và Tocopheryl Succinate, este axit succinic của Tocopherol. Potassium Ascorbyl Tocopheryl Phosphate, muối của cả hai vitamin E (Tocopherol) và vitamin C (Ascorbic Acid) cũng có thể được sử dụng trong mỹ phẩm.$1Còn về việc sử dụng vitamin E tinh khiết trị sẹo? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn. """,5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2612,3337,TOCOPHERYL ACETATE,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do da tiếp xúc môi trường liên tục mà không chống nắng. Đây là một trong những chất chống oxy hoá được biết đến nhiều nhất và được nghiên cứu cho cơ thể và da.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm được lấy từ nguồn tự nhiên, chẳng hạn như dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá. Thay vì chính Tocopherol, este của Tocopherol thường được sử dụng trong mỹ phẩm. Các este này bao gồm, Tocopheryl Acetate, este axit axetic của Tocopherol; Tocopheryl Linoleate, este axit linoleic của Tocopherol; Tocopheryl Linoleate / Oleate, một hỗn hợp các este axit linoleic và axit oleic của Tocopherol; Tocopheryl Nicotinate, este axit nicotinic của Tocopherol; và Tocopheryl Succinate, este axit succinic của Tocopherol. Potassium Ascorbyl Tocopheryl Phosphate, muối của cả hai vitamin E (Tocopherol) và vitamin C (Ascorbic Acid) cũng có thể được sử dụng trong mỹ phẩm.$1Còn về việc sử dụng vitamin E tinh khiết trị sẹo? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn. """,5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2635,3360,TRILAURIN,Được biết đến rộng rãi với tên glycereryl glyceryl. Chúng được sử dụng trong mỹ phẩm như chất làm đặc kết cấu và dưỡng ẩm.,4.0,"[121, 137]","CHẤT DƯỠNG ẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2637,3362,TRIOCLANOLIN,"Nguồn gốc từ lanolin và được sử dụng làm chất tăng cường kết cấu, thông thường nhất là các sản phẩm dạng bột như eyeshadows và má hồng",4.0,[128],HỖN HỢP
2638,3363,TRIOCTANOIN,Thành phần tổng hợp được sử dụng làm chất dưỡng ẩm và làm dày kết cấu trong mỹ phẩm.,4.0,"[121, 137]","CHẤT DƯỠNG ẨM, CHẤT NHŨ HÓA/LÀM DẦY KẾT CẤU SẢN PHẨM"
2639,3364,TRIOCTYLDODECYL CITRATE,Hỗn hợp octyldodecanol và axit xitric được sử dụng làm chất làm mềm da và dưỡng ẩm.,4.0,"[121, 134]","CHẤT DƯỠNG ẨM, CHẤT LÀM MỀM DA"
2640,3365,TRIPEPTIDE-32,"tripeptide-32, giống như hầu hết các peptide khác, trên lý thuyết có khả năng khôi phục da và có khả năng gắn kết độ ẩm của da",4.0,[133],CHẤT HỒI PHỤC DA
2613,3338,TOCOPHERYL LINOLEATE,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do da tiếp xúc môi trường liên tục mà không chống nắng. Đây là một trong những chất chống oxy hoá được biết đến nhiều nhất và được nghiên cứu cho cơ thể và da.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm được lấy từ nguồn tự nhiên, chẳng hạn như dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá. Thay vì chính Tocopherol, este của Tocopherol thường được sử dụng trong mỹ phẩm. Các este này bao gồm, Tocopheryl Acetate, este axit axetic của Tocopherol; Tocopheryl Linoleate, este axit linoleic của Tocopherol; Tocopheryl Linoleate / Oleate, một hỗn hợp các este axit linoleic và axit oleic của Tocopherol; Tocopheryl Nicotinate, este axit nicotinic của Tocopherol; và Tocopheryl Succinate, este axit succinic của Tocopherol. Potassium Ascorbyl Tocopheryl Phosphate, muối của cả hai vitamin E (Tocopherol) và vitamin C (Ascorbic Acid) cũng có thể được sử dụng trong mỹ phẩm.$1Còn về việc sử dụng vitamin E tinh khiết trị sẹo? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn. """,5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2614,3339,TOCOTRIENOLS,"Potent forms of vitamins E that are considered stable and powerful antioxidants, as well as skin-soothing agents. These forms of vitamin E are usually derived from rice bran or wheat germ.",5.0,"[118, 139]","CHẤT CHỐNG OXY HÓA, VITAMIN"
2615,3340,TOMATO EXTRACT,"Các dạng hoạt tính của vitamin E được xem là chất chống oxy hoá ổn định và mạnh mẽ, cũng làm dịu da. Các dạng vitamin E này thường xuất phát từ cám gạo hoặc mầm lúa mì.",3.0,"[118, 124, 131]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
2616,3341,TORMENTIL EXTRACT,Loại thực vật có thể kích ứng da do hàm lượng tannin chứa trong nó,1.0,"[124, 131]","CHIẾT XUẤT THỰC VẬT, GÂY KÍCH ỨNG DA"
