chemical_id,id,name,description,rating,category_id,functions
2647,3373,Valine,"Một axit amin. Trong các sản phẩm chăm sóc da, các axit amin hoạt động như các tác nhân liên kết với nước, và một số có tính chất chống oxy hoá.",4,"[118, 132]","['Chất chống oxy hóa', 'Chất dưỡng da']"
2648,3374,Verbena Extract,"Theo Cơ sở dữ liệu toàn cầu về dược liệu thiên nhiên, verbena là một chiết xuất thực vật có hương liệu có thể là chất kích ứng khi bôi lên da hoặc uống",1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2649,3375,Vetiver Oil Or Extract,Thành phần hương liệu trong mỹ phẩm có thể là chất kích ứng da.,1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2650,3376,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,Sự phối hợp các polyme silicone có chức năng như một chất làm đặc và tăng cường kết cấu.,4,"[113, 137]","['Tạo kết cấu sản phẩm', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
2652,3378,Vitamin B3,"Vitamin B3 và Nicotinic acid còn được gọi là Vitamin B3 và nicotinic acid, niacinamide là một thành phần phục hồi da rất hiệu quả, mang lại nhiều lợi ích cho làn da lão hóa. Trong số những lợi ích này có khả năng cải thiện rõ rệt biểu hiện của các lỗ chân lông to, màu da không đồng đều, nếp nhăn, và bề mặt da suy yếu. Niacinamide cũng có thể làm giảm nhẹ thiệt hại da do môi trường gây ra, và ổn định trong điều kiện của nhiệt và ánh sáng.$1Thế còn việc sử dụng vitamin C (ascorbic acid) và niacinamide trong cùng một sản phẩm hoặc được thoa đồng thời 2 chất này trong các sản phẩm riêng biệt?$1Bạn có thể đã đọc hoặc nghe rằng niacinamide và vitamin C không nên được sử dụng cùng một lúc, cho dù được có trong cùng một sản phẩm hoặc được thoa riêng rẽ từng loại một. Hãy yên tâm, sự kết hợp này là tốt và trên thực tế rất có lợi!$1Nghiên cứu làm nền tảng cho quan niệm sai lầm đó đã được tiến hành trong những năm 1960; các dạng niacinamide và vitamin C sử dụng trong nghiên cứu đó không được ổn định mặc dù niacinamide bản thân nó rất ổn định. Chất nền của công thức được sử dụng trong nghiên cứu đó cũng khác xa so với các công thức chăm sóc da tinh vi hiện nay. Ngày nay, các nhà hóa mỹ phẩm biết cách kết hợp niacinamide và vitamin C trong các công thức nền lý tưởng làm tăng tính tương thích của chúng.$1Một mối quan ngại phổ biến khác mà chúng ta thấy khi kết hợp hai thành phần có liên quan đến độ pH. Mối quan ngại là môi trường axit của axit ascorbic cần để phát huy hiệu quả nhất sẽ làm cho niacinamide chuyển thành nicotinic acid, một dạng có thể gây kích ứng, mẩn đỏ da. Nhưng tin vui là: Quá trình chuyển đổi này chỉ xảy ra trong điều kiện của công thức được tiếp xúc với nhiệt độ rất cao trong thời gian dài. Điều này sẽ không xảy ra trong việc thoa các sản phẩm chăm sóc da hoặc nhiệt độ trong quá trình sản xuất các sản phẩm có chứa 2 chất, tương tự với quá trình vận chuyển và lưu trữ mỹ phẩm chứa niacinamide và axit ascorbic.$1Tóm lại bạn có thể sử dụng các sản phẩm chứa cả 2 chất hoặc thoa cùng lúc các sản phẩm có chứa chung niacinamide và vitamin C hoặc riêng biệt, vì chúng sẽ không làm kém hiệu quả nhau. Mỗi thành phần này có thể giúp giải quyết nám, nếp nhăn, mất độ đàn hồi và thiếu sức sống. Khi được sử dụng chung với nhau, chúng trở nên hiệu quả hơn! Bộ đôi này sẽ giúp bạn có cơ hội tốt hơn để đạt được làn da rạng rỡ, mịn màng và trẻ trung.",5,"[118, 125, 132, 133, 139]","['Chất chống oxy hóa', 'Cấp nước', 'Chất dưỡng da', 'Chất hồi phục da', 'Vitamin']"
2653,3379,Vitamin B6,"Also known as pyridoxine, there is no research showing this B vitamin has any benefit when applied to skin.",3,[139],['Vitamin']
2654,3380,Vitamin C,"Vitamin C là một trong những vitamin được nghiên cứu kỹ nhất và mang lại nhiều lợi ích nhất trong các chất dưỡng da. Việc sử dụng vitamin C liên tục đã được chứng minh là cải thiện nhiều dấu hiệu lão hóa, làm sáng làn da sạm màu, cũng như khả năng chữa lành và làm dịu da.$1Vitamin C có rất nhiều dạng, dạng acid ascorbic được nghiên cứu nhiều nhất về hiệu quả của nó.$1Các dạng vitamin C khác bạn sẽ thấy trong các sản phẩm chăm sóc da bao gồm magnesium ascorbyl phosphate, ascorbate tetrahexyldecyl, ascorbyl palmitate, ascorbyl glucosamine và ascorbyl tetraisopalmitate. Trong bất kỳ dạng nào, vitamin C cung cấp khả năng chống oxy hóa mạnh mẽ, bảo vệ da khỏi các tác nhân ô nhiễm môi trường.$1Chú ý: Tất cả các chất chống oxy hoá, bao gồm vitamin C, dễ bị mất tác dụng khi tiếp xúc với không khí và ánh sáng. Điều đó có nghĩa là nếu bạn muốn nhận được tất cả lợi ích của chất chống oxy này, chỉ nên chọn những sản phẩm được đóng gói trong chai lọ mờ đục, khóa chặt nắp sau khi dùng để hạn chế không khí xâm nhập, hoặc giữ tủ lạnh để sản phẩm ổn định.",5,"[118, 139]","['Chất chống oxy hóa', 'Vitamin']"
2673,3400,White Willow,"Chiết xuất thực vật chứa salicin, một chất mà khi dùng đường uống được chuyển đổi bởi quá trình tiêu hóa thành axit salicylic (beta hydroxy acid).Quá trình chuyển salicin trong vỏ cây liễu thành salicylic acid đòi hỏi sự hiện diện của enzym và rất phức tạp. Hơn nữa, salicin, giống như axit salicylic, chỉ ổn định trong điều kiện môi trường axit. Khả năng chiết xuất vỏ cây liễu trong nồng độ nhỏ bé được sử dụng trong mỹ phẩm có thể bắt chước tác động của axit salicylic là điều đáng nghi ngờ nhất và, theo bất kỳ khả năng nào, là không thể. Tuy nhiên, chiết xuất vỏ cây liễu có thể có lợi ích làm dịu da.",4,"[115, 124]","['Chất làm dịu da', 'Chiết xuất thực vật']"
2655,3381,Vitamin E,"Vitamin E có trong da người, nhưng có thể bị cạn kiệt do tiếp xúc môi trường liên tục khi da không được bảo vệ khỏi nắng. Đây là một trong những chất chống oxy hoá được nghiên cứu nhiều nhất.$1Có tám dạng cơ bản của toàn bộ phân tử vitamin E hòa tan trong chất béo, hoặc có nguồn gốc tổng hợp hoặc tự nhiên. Các dạng phổ biến nhất là d-alpha-tocopherol, d-alpha-tocopherol acetate, dl-alpha tocopherol, và dl-alpha tocopherol acetate.$1Tiền tố ""d"" ở phía trước ""alpha"" chỉ ra rằng sản phẩm có nguồn gốc tự nhiên, chẳng hạn như từ dầu thực vật hoặc mầm lúa mì; tiền tố ""dl"" chỉ ra rằng vitamin được nhân tạo.$1Nghiên cứu đã chỉ ra rằng các dạng tự nhiên của vitamin E có hiệu quả hơn so với các chất tổng hợp của chúng, nhưng cả hai đều có hoạt tính chống oxy hoá.$1Còn sử dụng vitamin E tinh khiết trị sẹo thì sao? Mặc dù đây là một mẹo phổ biến, nghiên cứu cho thấy làm như vậy là không hiệu quả và trong một số trường hợp thực sự có thể làm cho vấn đề tồi tệ hơn.",5,"[118, 139]","['Chất chống oxy hóa', 'Vitamin']"
2656,3382,Vitamin F,"Tên đôi khi được sử dụng để đại diện cho axit béo thiết yếu của axit linoleic và axit linolenic. Có rất nhiều axit béo có lợi cho da, bao gồm arachidonic, eicosapentaenoic, docosahexaenoic, axit oleic...vv. Tất cả đều có tính dưỡng ẩm và thường có tính chống oxy hóa cho da.",5,"[118, 121, 132, 133, 139]","['Chất chống oxy hóa', 'Chất dưỡng ẩm', 'Chất dưỡng da', 'Chất hồi phục da', 'Vitamin']"
2657,3383,Vitamin H,"Còn được gọi là vitamin H, một vitamin tan trong nước được sản xuất trong cơ thể. Được coi là một phần của nhóm phức hợp vitamin B, biotin cần thiết cho sự chuyển hóa carbohydrate, chất béo và axit amin (các khối cấu tạo của protein). Tuy nhiên không có nghiên cứu nào chứng minh lợi ích cho da khi bôi ngoài da.",3,[139],['Vitamin']
2658,3384,Vitamin K,"Tên hóa học là phytonadione, vitamin K tan trong chất béo. Việc bôi vitamin K lên da sẽ không cải thiện được sự không đều hoặc quầng thâm. Loại vitamin K này còn được gọi là vitamin K1.$1Nồng độ tối thiểu 1% vitamin K1 đã được thể hiện trong các nghiên cứu trên động vật để có tác động tích cực đến việc chữa lành vết thương bằng cách đẩy nhanh quá trình chữa lành tự nhiên của da. Nguyên tắc này chưa được chứng minh có áp dụng cho da khỏe mạnh có dấu hiệu lão hóa hay không.$1Nồng độ tương tự của vitamin K1 được sử dụng trong một nghiên cứu khác để kiểm tra kết quả của nó trong việc cải thiện vẻ ngoài của thâm mắt. Mặc dù một số cải tiến đã được ghi nhận, công thức sản phẩm trong thử nghiệm cũng có chứa caffeine và dầu emu, mặc dù các tác giả của nghiên cứu kết luận rằng lợi ích chữa thâm quầna mắt được quy cho vitamin K.$1Thật thú vị, mặc dù nghiên cứu rất đáng khích lệ, chúng tôi hiếm khi nhìn thấy các sản phẩm có chứa (hoặc có thể chứa) nồng độ vitamin K mà nghiên cứu đã chỉ ra mang lại lợi ích cho da.",4,[139],['Vitamin']
2659,3385,Volatile Oil,"Nhóm chất lỏng chủ yếu từ thực vật và được sử dụng trong mỹ phẩm làm hương liệu. Các thành phần này thường bao gồm hỗn hợp rượu, xeton, phenol, linalool, borneol, terpenes, camphor, pinene, axit, ete, aldehyde, citral và sulfur, tất cả đều cực kỳ kích ứng đến da. Tinh dầu hương liệu cũng mang lại lợi ích cho da, đặc biệt là$1chống oxy hoá, nhưng có các thành phần khác, bao gồm nhiều thành phần tự nhiên, mang lại những lợi ích tương tự mà không có nguy cơ kích ứng da trầm trọng",1,[131],['Gây kích ứng da']
2660,3386,Walnut Extract,Chiết xuất có tính chất chống oxy hóa cho da.,3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2661,3387,Walnut Oil,"Dầu dưỡng ẩm là nguồn dồi dào axit béo omega cho da, cụ thể là axit linoleic; tuy nhiên, dầu óc chó có khuynh hướng oxy hóa rất cao, điều này làm cho việc đóng gói sản phẩm đúng cách là rất quan trọng. Sản phẩm đựng trong vật kín khí là điều bắt buộc.",4,"[121, 124]","['Chất dưỡng ẩm', 'Chiết xuất thực vật']"
2662,3388,Walnut Shell Powder,"Chất tẩy da chết vật lý. Bột vỏ quả óc chó không được ưa chuộng bằng hạt polyethylene, có nghĩa là các cạnh sắc bén của họ có thể gây ra những vết xước nhỏ trên da mỗi lần bạn sử dụng nó.",3,[130],['Thành phần tẩy da chết vật lý']
2663,3389,Water,"Là thành phần mỹ phẩm được sử dụng phổ biến, nước gần như luôn luôn được liệt kê đầu tiên trong bảng thành phần trên một nhãn nguyên liệu vì nó thường là thành phần có nồng độ cao nhất trong công thức. Nước có thể không phải là một thành phần quan trọng cho da. Chỉ cần 10% nồng độ nước trong lớp ngoài của da là cần thiết cho sự mềm mại và tính dẻo dai trong phần này của lớp biểu bì. Các nghiên cứu so sánh hàm lượng nước trong da khô so với bình thường hoặc da nhờn không tìm thấy sự khác biệt có ý nghĩa thống kê về mức độ ẩm giữa chúng. Hơn nữa, nước quá nhiều có thể là một vấn đề đối với da bởi vì nó có thể phá vỡ các chất thiết yếu trong các lớp bề mặt của da mà giữ cho nó còn nguyên vẹn, mịn màng, và trông khỏe mạnh. Ví dụ, hãy nhớ lại da ngón tay bạn bị ""móp"" khi bạn tắm quá lâu",4,[128],['Hỗn hợp']
2664,3390,Watercress Extract,"Nghiên cứu chỉ ra rằng chiết xuất cải xà lách soong có thể có hoạt tính chống oxy hoá, nhưng thông tin đó có giới hạn và được thực hiện trong phòng thí nghiệm hoặc thí nghiệm trên động vật, không phải trong các sản phẩm chăm sóc da.",3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2668,3395,Wheat Germ Oil,Dầu thực vật dưỡng ẩm tương tự như tất cả các loại dầu thực vật dưỡng da khác,4,"[121, 124]","['Chất dưỡng ẩm', 'Chiết xuất thực vật']"
2669,3396,Wheat Protein,"Có một số nghiên cứu hạn chế cho thấy axit amin lúa mỳ (từ protein lúa mì) có thể xâm nhập vào trục tóc; tuy nhiên, rất có thể kích thước phân tử nhỏ hơn của các axit amin có thể xâm nhập vào tóc tốt hơn.",4,[132],['Chất dưỡng da']
2670,3397,White Nettle,Thành phần chiết xuất thực vật có cả tính chất làm dịu da và gây kích ứng,3,"[115, 124, 131]","['Chất làm dịu da', 'Chiết xuất thực vật', 'Gây kích ứng da']"
2671,3398,White Oak Bark Extract,"Chiết xuất có thể có các đặc tính có lợi, nhưng cũng có thể là chất kích ứng da.",1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2672,3399,White Tea Leaf Extract,"Chiết xuất từ chồi và lá nhỏ của trà xanh. Có nhiều nghiên cứu cho thấy các loại trà trắng và xanh có hàm lượng chất chống oxy hóa cao nhất (thông qua hàm lượng polyphenol và flavonoid) của tất cả các loại trà. Có vẻ như các loại trà trắng và xanh có cùng nồng độ epigallocatechin-3-gallate polyphenol (EGCG), chất chống oxy hoá chính trong trà. Kết luận là trà trắng và trà xanh có hoạt tính chống oxy hoá gần như giống hệt nhau, và cả hai đều là chất chống oxy hóa tuyệt vời trong mỹ phẩm.",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2674,3401,Wild Ginger Extract,"Chiết xuất từ một cây trong họ Zingiberacae mà nghiên cứu cho thấy nó có khả năng chống oxy hóa và làm dịu da khi dùng đường uống và khi bôi lên da. Chiết xuất gừng$1thường không chứa hương liệu, có nghĩa là nó không gây nguy cơ kích ứng da.",4,"[115, 118, 124]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật']"
2675,3402,Wild Ginger Oil,dầu gừng có chứa các thành phần hương liệu (dầu gừng chứa trên 50 thành phần như vậy) có khả năng làm kích ứng da trầm trọng.,1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2666,3393,Wheat Amino Acids,"Một sự pha trộn của các axit amin từ protein lúa mì sau khi nó đã được chia nhỏ thông qua thủy phân. Hầu hết thường được sử dụng trong các sản phẩm chăm sóc tóc như chất dưỡng tóc nhưng cũng được tìm thấy trong các sản phẩm chăm sóc da vì nó có khả năng hồi phục da. Có rất ít nghiên cứu cho thấy axit amin trong lúa mì có thể xâm nhập vào sợi tóc; tuy nhiên, rất có thể kích thước phân tử nhỏ hơn của các axit amin có thể xâm nhập vào tóc tốt hơn.",4,"[125, 128]","['Cấp nước', 'Hỗn hợp']"
2667,3394,Wheat Germ Glycerides,Thành phần tự nhiên được sử dụng như là chất dưỡng ẩm và tăng cường kết cấu trong mỹ phẩm.,4,"[113, 121, 137]","['Tạo kết cấu sản phẩm', 'Chất dưỡng ẩm', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
2677,3404,Wintergreen Oil,"Một loại dầu bạc hà thường được sử dụng để giải quyết sự khó chịu của chứng đau cơ, nhưng dầu bạc hà vô cùng kích ứng da do chứa hàm lượng cao thành phần methyl salicylat.",1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2680,3416,Xanthophyll,"Còn được gọi là lutein, đây là một sắc tố cartenoid từ thực vật có chức năng như một chất chống oxy hoá.",5,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
2681,3417,Xylitol,"Xylitol là một chất cồn đường được sử dụng như là một chất thay thế cho đường trong hương vị của nhiều loại kem đánh răng. Xylitol được tìm thấy tự nhiên trong nhiều loại quả mọng, vỏ ngô, yến mạch, và nấm, và được cho là hầu như ngọt tương tự sucrose, nhưng chỉ với 2/3 lượng calo so với sucrose, theo Wikipedia, Xylitol được sử dụng trong mỹ phẩm không chỉ làm chất tạo vị và giảm mảng bám - mà còn là chất hút ẩm trong các công thức khác. Được cho là giúp cho da giữ được độ ẩm tự nhiên và tăng cường lượng axit hyaluronic, một giúp sản sinh collagen tự nhiên. Xylitol cũng được cho là cải thiện chức năng hàng rào bảo vệ da và tăng tổng hợp ceramide (hợp chất cấp nước tự nhiên cho da). Xylitol được FDA chấp thuận sử dụng trong mỹ phẩm.",4,"[125, 135, 137]","['Cấp nước', 'Chất tạo độ trượt cho sản phẩm', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
2682,3418,Xylitylglucoside,"Một thành phần có nguồn gốc từ hai loại đường ngậm nước nguồn gốc từ thực vật, xylitol và glucose. Tên thương mại của nó là Aquaxyl. Nó có chức năng cải thiện độ ẩm cho da bằng cách ngăn ngừa sự mất nước.",4,[125],['Cấp nước']
2683,3419,Xylose,"Một dạng đường. Tương tự như các loại đường khác, xylose có tính cấp nước cho làn da.",4,"[125, 128]","['Cấp nước', 'Hỗn hợp']"
2684,3420,Xymenynic Acid,Axit béo tổng hợp có chức năng như một chất làm mềm da.,4,"[128, 134]","['Hỗn hợp', 'Chất làm mềm da']"
2685,3421,Yarrow Extract,"Chiết xuất có ít nghiên cứu cho thấy nó có lợi cho da. Những nghiên cứu hiện có chỉ được thực hiện trong ống nghiệm, và chỉ ra rằng nó có thể có tính chất làm dịu da. Tuy nhiên, yarrow cũng có các tính chất gây kích ứng da và làm da nhạy cảm với ánh sáng.",1,"[124, 131]","['Chiết xuất thực vật', 'Gây kích ứng da']"
2686,3422,Yeast,"Nhóm nấm men lớn dùng để lên men đường; men là một nguồn beta-glucan, chất chống oxy hoá tốt. Các loại men được sử dụng trong các sản phẩm mỹ phẩm không có hại và trên thực tế có thể đóng góp vào việc tạo ra một bề mặt da khỏe mạnh hơn nhờ chức năng làm mềm da và dưỡng da.",4,[118],['Chất chống oxy hóa']
2687,3423,Yeast Extract,"Nhóm nấm men lớn dùng để lên men đường; men là một nguồn beta-glucan, chất chống oxy hoá tốt. Các loại men được sử dụng trong các sản phẩm mỹ phẩm không có hại và trên thực tế có thể đóng góp vào việc tạo ra một bề mặt da khỏe mạnh hơn nhờ chức năng làm mềm da và dưỡng da.",4,[118],['Chất chống oxy hóa']
2688,3424,Yellow 5,None,4,[123],['Phẩm màu']
2689,3425,Yellow 6 Lake,None,4,[123],['Phẩm màu']
2676,3403,Willow Bark,"Chiết xuất thực vật chứa salicin, một chất mà khi dùng đường uống được chuyển đổi bởi quá trình tiêu hóa thành axit salicylic (beta hydroxy acid).Quá trình chuyển salicin trong vỏ cây liễu thành salicylic acid đòi hỏi sự hiện diện của enzym và rất phức tạp. Hơn nữa, salicin, giống như axit salicylic, chỉ ổn định trong điều kiện môi trường axit. Khả năng chiết xuất vỏ cây liễu trong nồng độ nhỏ bé được sử dụng trong mỹ phẩm có thể bắt chước tác động của axit salicylic là điều đáng nghi ngờ nhất và, theo bất kỳ khả năng nào, là không thể. Tuy nhiên, chiết xuất vỏ cây liễu có thể có lợi ích làm dịu da.",4,"[115, 124]","['Chất làm dịu da', 'Chiết xuất thực vật']"
2679,3415,Xanthan Gum,"Thành phần tự nhiên được sử dụng làm chất làm đặc, tăng cường kết cấu, và để ổn định nhũ tương. The Cosmetics Database xem Xanthan Gum là một thành phần nguy hiểm thấp và nó được ""phân loại là không có khả năng gây độc hại",4,"[113, 137]","['Tạo kết cấu sản phẩm', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
2690,3426,Ylang Ylang,"Hương liệu là một chất gây kích ứng da, mặc dù nó cũng là một chất chống oxy hoá mạnh và có thể giúp cải thiện làn da không đều màu. Nó mang lại nguy cơ kích ứng da lớn khi sử dụng mỗi ngày.",1,"[118, 124, 131]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Gây kích ứng da']"
2691,3427,Yogurt,"Có rất ít nghiên cứu cho thấy sữa chua có lợi ích khi được bôi ngoài da; tuy nhiên, ăn sữa chua và các thực phẩm sữa lên men khác có thể giúp cải thiện làn da.",3,[128],['Hỗn hợp']
2692,3428,Yucca Extract,"Chiết xuất thực vật từ Mexico có lợi ích làm dịu da; tuy nhiên, hàm lượng saponin của nó (được cho là phần hoạt tính của cây) có thể gây kích ứng. Giống như hầu hết các chiết xuất thực vật khác, yucca cũng có chức năng như một chất chống oxy hoá.",3,"[115, 118, 124, 131]","['Chất làm dịu da', 'Chất chống oxy hóa', 'Chiết xuất thực vật', 'Gây kích ứng da']"
2693,3429,Zinc,Chất này ngày càng có nhiều minh chứng cho rằng nó là một chất làm dịu da vượt trội và là chất chống oxy hoá.,5,"[115, 118]","['Chất làm dịu da', 'Chất chống oxy hóa']"
2694,3430,Zinc Pca,Một thành phần dưỡng da tổng hợp có nguồn gốc từ kẽm. Nghiên cứu cho thấy nó có lợi ích chống lão hóa do khả năng ngăn chặn các enzyme phá huỷ trong da có thể làm hỏng bề mặt của da và dẫn đến sự lão hóa và nếp nhăn.,5,[128],['Hỗn hợp']
2695,3431,Zinc Carbonate,"Nó là một chất kích ứng khi bôi lên da. Kẽm cacbonat được chấp thuận sử dụng trong các sản phẩm thuốc bảo vệ da OTC ở nồng độ từ 0,2 đến 2%.",2,"[128, 131]","['Hỗn hợp', 'Gây kích ứng da']"
2707,3479,Lauryl hydroxysultaine,"Một chất làm sạch có khả năng tạo bọt , không phù hợp cho da khô đến rất khô
Nguồn : https://www.kaochemicals-eu.com/products/lauryl-hydroxysultaine",3,[120],['Làm sạch da']
2696,3432,Zinc Oxide,"Khoáng chất đất trơ được sử dụng làm chất làm dày kết cấu và thành phần chống nắng trong mỹ phẩm. Cùng với titanium dioxide, oxit kẽm được coi là không có nguy cơ gây kích ứng da. Khi dùng để chống nắng, nó có hiệu quả trong việc bảo vệ da chống tia UVA và UVB. Oxit kẽm đôi khi cũng được sử dụng trong trang điểm để tạo độ mờ cho các sản phẩm như kem nền, đặc biệt là trong phấn.",5,"[113, 123, 136, 137]","['Tạo kết cấu sản phẩm', 'Phẩm màu', 'Thành phần chống nắng', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
2697,3433,Zinc Stearate,"Muối kẽm của axit stearic. Nó có nhiều chức năng trong mỹ phẩm, bao gồm cả làm nền cho xà phòng. Cũng có chức năng như làm phẩm màu, bôi trơn, và chất tăng cường kết cấu.",4,"[113, 123, 135, 137]","['Tạo kết cấu sản phẩm', 'Phẩm màu', 'Chất tạo độ trượt cho sản phẩm', 'Chất nhũ hóa/làm dầy kết cấu sản phẩm']"
96,3438,Alcohol,"""Cồn"" dùng để chỉ một nhóm các hợp chất hữu cơ rất đa dạng sử dụng trong mỹ phẩm.$1Đối với da, có cồn tốt và cồn xấu, cồn có trọng lượng phân tử cao là cồn tốt và cồn có trọng lượng phân tử thấp là cồn xấu. Cồn có đặc tính dưỡng ẩm (như cetyl alcohol) hoặc hoạt động như chất làm sạch bề mặt như isopropanol.$1Cũng có những dạng lành tính, bao gồm glycols, được sử dụng làm chất hút ẩm để giúp cấp nước và truyền dẫn các thành phần dưỡng vào các lớp trên cùng của da.$1Cồn có trọng lượng phân tử thấp - loại không tốt cho da - có thể gây khô và kích ứng da. Các loại cồn cần lưu ý là ethanol hoặc ethyl alcohol, denatured alcohol, methanol, isopropyl alcohol, SD alcohol, and benzyl alcohol. Cần lưu ý khi một hoặc nhiều trong số cồn này được liệt kê là một trong các thành phần chính; một lượng nhỏ trong sản phẩm không phải gây vấn đề.$1Ngoài việc gây khô và kích ứng da, những loại cồn này có thể phá vỡ các lớp bề mặt da. Cồn giúp các thành phần như retinol và vitamin C thâm nhập vào da hiệu quả hơn, nhưng nó có thể phá vỡ các lớp bề mặt da khi sử dụng trong thời gian dài.$1Loại cồn như SD và ""denatured"" làm hư hại da ngay lập tức, bắt đầu phản ứng dây chuyền gây tổn hại kéo dài ngày sau khi chúng bốc hơi. Một nghiên cứu năm 2003 được công bố cho thấy khi tiếp xúc thường xuyên với các sản phẩm có cồn, việc làm sạch da sẽ làm da bị tổn thương nặng - da không còn có thể ngăn cho nước và các chất làm sạch thâm nhập vào, do đó làm mòn da. Nó cũng phá hủy các chất dưỡng tự nhiên làm dịu và bảo vệ da nó chống lại những thiệt hại của môi trường sống gây ra.$1Chưa hết, việc tiếp xúc với cồn làm cho các chất dưỡng lành mạnh trong da tự hủy hoại. Nghiên cứu cũng chỉ ra rằng những tác động phá huỷ, lão hóa này đối với các chất dưỡng làm tăng sự tiếp xúc với cồn; có nghĩa là hai ngày tiếp xúc với cồn gây hại nghiêm trọng hơn là một ngày, và chỉ đang nói đến nồng độ 3% cồn thôi (phần lớn các sản phẩm chăm sóc da có denatured alcohol còn nhiều hơn 3%).$1Nói tóm lại, vì sức khỏe của da ở mọi lứa tuổi, tránh các sản phẩm chứa lượng cồn gây khô, kích ứng là điều không thể chối cãi.",2,"[120, 131]","['Làm sạch da', 'Gây kích ứng da']"
2700,3442,Styrax Japonicus Branch/​Fruit/​Leaf Extract,"Styrax japonicus là một loài thực vật có hoa trong họ Bồ đề. Được xem như 1 chất dưỡng làm dị da làm cho làn da trông mịn màng và mềm mại. Đồng thời , cũng loại bỏ các tạp chất mà không làm khô lớp dầu tự nhiên trên da
Nguồn : https://futureforests.ie/products/styrax-japonica",5,"[120, 133]","['Làm sạch da', 'Chất hồi phục da']"
2700,3443,Styrax japonicus,"Styrax japonicus là một loài thực vật có hoa trong họ Bồ đề. Được xem như 1 chất dưỡng làm dị da làm cho làn da trông mịn màng và mềm mại. Đồng thời , cũng loại bỏ các tạp chất mà không làm khô lớp dầu tự nhiên trên da
Nguồn : https://futureforests.ie/products/styrax-japonica",5,"[120, 133]","['Làm sạch da', 'Chất hồi phục da']"
2700,3444,Japanese Snowbell,"Styrax japonicus là một loài thực vật có hoa trong họ Bồ đề. Được xem như 1 chất dưỡng làm dị da làm cho làn da trông mịn màng và mềm mại. Đồng thời , cũng loại bỏ các tạp chất mà không làm khô lớp dầu tự nhiên trên da
Nguồn : https://futureforests.ie/products/styrax-japonica",5,"[120, 133]","['Làm sạch da', 'Chất hồi phục da']"
1402,3445,Saccharomyces Ferment Lysate Filtrate,Các loại men được sử dụng trong mỹ phẩm không có hại cho da và trên thực tế có thể đóng góp vào việc tạo ra một bề mặt da khỏe mạnh hơn nhờ chức năng dưỡng ẩm và cấp nước cho da.,4,[118],['Chất chống oxy hóa']
1402,3446,Saccharomyces Ferment,Các loại men được sử dụng trong mỹ phẩm không có hại cho da và trên thực tế có thể đóng góp vào việc tạo ra một bề mặt da khỏe mạnh hơn nhờ chức năng dưỡng ẩm và cấp nước cho da.,4,[118],['Chất chống oxy hóa']
2701,3449,CRYPTOMERIA JAPONICA LEAF EXTRACT,"Được xem như một chiết xuất thực đem lại khả năng chống oxy hóa và hút nước từ môi trường để giữ lại trên da, đem lại khả năng chống oxy hóa và dưỡng ẩm cho da  
Tuy nhiên cũng không có nhiều nghiên cứu chứng mình về khả năng chống oxy hóa , chống lão hóa của thành phần này
Nguồn https://cosmetics.specialchem.com/inci/cryptomeria-japonica-leaf-extract",4,"[118, 122]","['Chất chống oxy hóa', 'Chất cấp ẩm']"
2701,3450, EXTRACT OF CRYPTOMERIA JAPONICA LEAF,"Được xem như một chiết xuất thực đem lại khả năng chống oxy hóa và hút nước từ môi trường để giữ lại trên da, đem lại khả năng chống oxy hóa và dưỡng ẩm cho da  
Tuy nhiên cũng không có nhiều nghiên cứu chứng mình về khả năng chống oxy hóa , chống lão hóa của thành phần này
Nguồn https://cosmetics.specialchem.com/inci/cryptomeria-japonica-leaf-extract",4,"[118, 122]","['Chất chống oxy hóa', 'Chất cấp ẩm']"
2702,3451,PINUS PALUSTRIS LEAF EXTRACT,"Là chiết xuất từ lá Pinus palustris (thông lá dài ) nằm trong các sản phẩm như Isntree Green tea fresh toner , Mizon Snail Repair Intensive Gold Eye Gel Patch...",4,"[118, 124, 132]","['Chất chống oxy hóa', 'Chiết xuất thực vật', 'Chất dưỡng da']"
